"filename", "language", "TypeScript", "vue", "TypeScript React", "Less", "XML", "CSS", "comment", "blank", "total"
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\components\Verify\src\ImgRotate.vue", "vue", 0, 199, 0, 0, 0, 0, 0, 22, 221
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\components\Verify\src\props.ts", "TypeScript", 75, 0, 0, 0, 0, 0, 0, 13, 88
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\components\Verify\src\typing.ts", "TypeScript", 12, 0, 0, 0, 0, 0, 0, 3, 15
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\components\VirtualScroll\index.ts", "TypeScript", 3, 0, 0, 0, 0, 0, 0, 2, 5
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\components\VirtualScroll\src\VirtualScroll.vue", "vue", 0, 167, 0, 0, 0, 0, 0, 24, 191
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\components\registerGlobComp.ts", "TypeScript", 14, 0, 0, 0, 0, 0, 1, 4, 19
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\design\ant\btn.less", "Less", 0, 0, 0, 215, 0, 0, 54, 49, 318
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\design\ant\index.less", "Less", 0, 0, 0, 48, 0, 0, 5, 13, 66
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\design\ant\input.less", "Less", 0, 0, 0, 18, 0, 0, 1, 6, 25
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\design\ant\pagination.less", "Less", 0, 0, 0, 81, 0, 0, 0, 16, 97
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\design\ant\table.less", "Less", 0, 0, 0, 66, 0, 0, 2, 9, 77
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\design\color.less", "Less", 0, 0, 0, 59, 0, 0, 50, 30, 139
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\design\config.less", "Less", 0, 0, 0, 2, 0, 0, 0, 1, 3
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\design\index.less", "Less", 0, 0, 0, 37, 0, 0, 0, 8, 45
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\design\public.less", "Less", 0, 0, 0, 32, 0, 0, 11, 9, 52
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\design\theme.less", "Less", 0, 0, 0, 42, 0, 0, 0, 11, 53
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\design\transition\base.less", "Less", 0, 0, 0, 15, 0, 0, 0, 4, 19
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\design\transition\fade.less", "Less", 0, 0, 0, 56, 0, 0, 10, 16, 82
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\design\transition\index.less", "Less", 0, 0, 0, 9, 0, 0, 0, 2, 11
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\design\transition\scale.less", "Less", 0, 0, 0, 18, 0, 0, 0, 4, 22
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\design\transition\scroll.less", "Less", 0, 0, 0, 52, 0, 0, 0, 16, 68
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\design\transition\slide.less", "Less", 0, 0, 0, 32, 0, 0, 0, 8, 40
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\design\transition\zoom.less", "Less", 0, 0, 0, 21, 0, 0, 2, 5, 28
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\design\var\breakpoint.less", "Less", 0, 0, 0, 17, 0, 0, 9, 8, 34
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\design\var\easing.less", "Less", 0, 0, 0, 14, 0, 0, 3, 2, 19
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\design\var\index.less", "Less", 0, 0, 0, 21, 0, 0, 4, 15, 40
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\directives\clickOutside.ts", "TypeScript", 76, 0, 0, 0, 0, 0, 1, 10, 87
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\directives\index.ts", "TypeScript", 7, 0, 0, 0, 0, 0, 3, 2, 12
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\directives\loading.ts", "TypeScript", 38, 0, 0, 0, 0, 0, 0, 4, 42
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\directives\permission.ts", "TypeScript", 20, 0, 0, 0, 0, 0, 5, 8, 33
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\directives\repeatClick.ts", "TypeScript", 24, 0, 0, 0, 0, 0, 4, 4, 32
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\directives\ripple\index.less", "Less", 0, 0, 0, 20, 0, 0, 0, 2, 22
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\directives\ripple\index.ts", "TypeScript", 163, 0, 0, 0, 0, 0, 2, 27, 192
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\enums\appEnum.ts", "TypeScript", 32, 0, 0, 0, 0, 0, 10, 7, 49
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\enums\breakpointEnum.ts", "TypeScript", 24, 0, 0, 0, 0, 0, 0, 5, 29
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\enums\cacheEnum.ts", "TypeScript", 14, 0, 0, 0, 0, 0, 7, 11, 32
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\enums\exceptionEnum.ts", "TypeScript", 14, 0, 0, 0, 0, 0, 8, 6, 28
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\enums\genderEnum.ts", "TypeScript", 4, 0, 0, 0, 0, 0, 7, 1, 12
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\enums\gradeEnum.ts", "TypeScript", 61, 0, 0, 0, 0, 0, 7, 8, 76
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\enums\httpEnum.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 12, 3, 32
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\enums\menuEnum.ts", "TypeScript", 32, 0, 0, 0, 0, 0, 11, 8, 51
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\enums\orderEnum.ts", "TypeScript", 5, 0, 0, 0, 0, 0, 7, 2, 14
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\enums\pageEnum.ts", "TypeScript", 6, 0, 0, 0, 0, 0, 4, 1, 11
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\enums\roleEnum.ts", "TypeScript", 4, 0, 0, 0, 0, 0, 2, 2, 8
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\enums\sizeEnum.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 3, 20
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\enums\userTypeEnum.ts", "TypeScript", 4, 0, 0, 0, 0, 0, 7, 1, 12
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\hooks\component\useFormItem.ts", "TypeScript", 50, 0, 0, 0, 0, 0, 0, 11, 61
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\hooks\component\usePageContext.ts", "TypeScript", 14, 0, 0, 0, 0, 0, 0, 5, 19
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\hooks\core\onMountedOrActivated.ts", "TypeScript", 15, 0, 0, 0, 0, 0, 0, 4, 19
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\hooks\core\useAttrs.ts", "TypeScript", 30, 0, 0, 0, 0, 0, 1, 10, 41
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\hooks\core\useContext.ts", "TypeScript", 37, 0, 0, 0, 0, 0, 1, 8, 46
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\hooks\core\useLockFn.ts", "TypeScript", 16, 0, 0, 0, 0, 0, 0, 2, 18
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\hooks\core\useRefs.ts", "TypeScript", 12, 0, 0, 0, 0, 0, 0, 5, 17
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\hooks\core\useTimeout.ts", "TypeScript", 38, 0, 0, 0, 0, 0, 0, 8, 46
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\hooks\event\useBreakpoint.ts", "TypeScript", 77, 0, 0, 0, 0, 0, 2, 11, 90
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\hooks\event\useEventListener.ts", "TypeScript", 52, 0, 0, 0, 0, 0, 1, 6, 59
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\hooks\event\useIntersectionObserver.ts", "TypeScript", 41, 0, 0, 0, 0, 0, 0, 8, 49
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\hooks\event\useScroll.ts", "TypeScript", 57, 0, 0, 0, 0, 0, 0, 9, 66
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\hooks\event\useScrollTo.ts", "TypeScript", 53, 0, 0, 0, 0, 0, 0, 7, 60
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\hooks\event\useWindowSizeFn.ts", "TypeScript", 30, 0, 0, 0, 0, 0, 0, 7, 37
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\hooks\setting\index.ts", "TypeScript", 25, 0, 0, 0, 0, 0, 1, 5, 31
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\hooks\setting\useHeaderSetting.ts", "TypeScript", 81, 0, 0, 0, 0, 0, 1, 24, 106
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\hooks\setting\useMenuSetting.ts", "TypeScript", 125, 0, 0, 0, 0, 0, 1, 41, 167
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\hooks\setting\useMultipleTabSetting.ts", "TypeScript", 20, 0, 0, 0, 0, 0, 0, 9, 29
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\hooks\setting\useRootSetting.ts", "TypeScript", 67, 0, 0, 0, 0, 0, 0, 29, 96
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\hooks\setting\useTransitionSetting.ts", "TypeScript", 22, 0, 0, 0, 0, 0, 0, 10, 32
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\hooks\web\useAppInject.ts", "TypeScript", 8, 0, 0, 0, 0, 0, 0, 3, 11
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\hooks\web\useContentHeight.ts", "TypeScript", 155, 0, 0, 0, 0, 0, 19, 18, 192
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\hooks\web\useContextMenu.ts", "TypeScript", 12, 0, 0, 0, 0, 0, 0, 1, 13
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\hooks\web\useCopyToClipboard.ts", "TypeScript", 55, 0, 0, 0, 0, 0, 0, 15, 70
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\hooks\web\useDesign.ts", "TypeScript", 8, 0, 0, 0, 0, 0, 13, 2, 23
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\hooks\web\useECharts.ts", "TypeScript", 102, 0, 0, 0, 0, 0, 0, 15, 117
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\hooks\web\useFullContent.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 6, 6, 29
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\hooks\web\useI18n.ts", "TypeScript", 42, 0, 0, 0, 0, 0, 4, 10, 56
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\hooks\web\useLockPage.ts", "TypeScript", 59, 0, 0, 0, 0, 0, 1, 13, 73
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\hooks\web\useMessage.tsx", "TypeScript React", 0, 0, 101, 0, 0, 0, 6, 17, 124
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\hooks\web\usePage.ts", "TypeScript", 50, 0, 0, 0, 0, 0, 4, 7, 61
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\hooks\web\usePagination.ts", "TypeScript", 27, 0, 0, 0, 0, 0, 0, 8, 35
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\hooks\web\usePermission.ts", "TypeScript", 74, 0, 0, 0, 0, 0, 20, 17, 111
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\hooks\web\useScript.ts", "TypeScript", 39, 0, 0, 0, 0, 0, 0, 8, 47
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\hooks\web\useSortable.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 4, 22
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\hooks\web\useTabs.ts", "TypeScript", 86, 0, 0, 0, 0, 0, 0, 18, 104
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\hooks\web\useTitle.ts", "TypeScript", 26, 0, 0, 0, 0, 0, 3, 7, 36
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\hooks\web\useWatermark.ts", "TypeScript", 91, 0, 0, 0, 0, 0, 0, 10, 101
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\layouts\default\content\index.vue", "vue", 0, 46, 0, 0, 0, 0, 0, 6, 52
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\layouts\default\content\useContentContext.ts", "TypeScript", 13, 0, 0, 0, 0, 0, 0, 5, 18
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\layouts\default\content\useContentViewHeight.ts", "TypeScript", 36, 0, 0, 0, 0, 0, 0, 7, 43
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\layouts\default\feature\index.vue", "vue", 0, 72, 0, 0, 0, 0, 0, 12, 84
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\layouts\default\footer\index.vue", "vue", 0, 77, 0, 0, 0, 0, 0, 19, 96
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\layouts\default\header\MultipleHeader.vue", "vue", 0, 109, 0, 0, 0, 0, 0, 18, 127
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\layouts\default\header\components\Breadcrumb.vue", "vue", 0, 173, 0, 0, 0, 0, 0, 32, 205
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\layouts\default\header\components\ErrorAction.vue", "vue", 0, 41, 0, 0, 0, 0, 0, 8, 49
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\layouts\default\header\components\FullScreen.vue", "vue", 0, 33, 0, 0, 0, 0, 0, 5, 38
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\layouts\default\header\components\index.ts", "TypeScript", 9, 0, 0, 0, 0, 0, 0, 6, 15
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\layouts\default\header\components\lock\LockModal.vue", "vue", 0, 108, 0, 0, 0, 0, 0, 16, 124
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\layouts\default\header\components\notify\NoticeList.vue", "vue", 0, 176, 0, 0, 0, 0, 0, 14, 190
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\layouts\default\header\components\notify\data.ts", "TypeScript", 188, 0, 0, 0, 0, 0, 3, 3, 194
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\layouts\default\header\components\notify\index.vue", "vue", 0, 80, 0, 0, 0, 0, 1, 11, 92
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\layouts\default\header\components\user-dropdown\DropMenuItem.vue", "vue", 0, 28, 0, 0, 0, 0, 0, 4, 32
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\layouts\default\header\components\user-dropdown\index.vue", "vue", 0, 154, 0, 0, 0, 0, 0, 22, 176
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\layouts\default\header\index.less", "Less", 0, 0, 0, 164, 0, 0, 2, 31, 197
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\layouts\default\header\index.vue", "vue", 0, 169, 0, 0, 0, 0, 6, 27, 202
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\layouts\default\index.vue", "vue", 0, 81, 0, 0, 0, 0, 0, 12, 93
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\layouts\default\menu\index.vue", "vue", 0, 170, 0, 0, 0, 0, 0, 28, 198
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\layouts\default\menu\useLayoutMenu.ts", "TypeScript", 83, 0, 0, 0, 0, 0, 8, 19, 110
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\layouts\default\setting\SettingDrawer.tsx", "TypeScript React", 0, 0, 387, 0, 0, 0, 3, 38, 428
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\layouts\default\setting\components\InputNumberItem.vue", "vue", 0, 51, 0, 0, 0, 0, 0, 6, 57
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\layouts\default\setting\components\SelectItem.vue", "vue", 0, 70, 0, 0, 0, 0, 0, 6, 76
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\layouts\default\setting\components\SettingFooter.vue", "vue", 0, 89, 0, 0, 0, 0, 0, 11, 100
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\layouts\default\setting\components\SwitchItem.vue", "vue", 0, 62, 0, 0, 0, 0, 0, 5, 67
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\layouts\default\setting\components\ThemeColorPicker.vue", "vue", 0, 79, 0, 0, 0, 0, 0, 10, 89
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\layouts\default\setting\components\TypePicker.vue", "vue", 0, 160, 0, 0, 0, 0, 0, 19, 179
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\layouts\default\setting\components\index.ts", "TypeScript", 7, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\layouts\default\setting\enum.ts", "TypeScript", 139, 0, 0, 0, 0, 0, 2, 16, 157
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\layouts\default\setting\handler.ts", "TypeScript", 126, 0, 0, 0, 0, 0, 4, 45, 175
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\layouts\default\setting\index.vue", "vue", 0, 23, 0, 0, 0, 0, 0, 4, 27
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\layouts\default\sider\DragBar.vue", "vue", 0, 58, 0, 0, 0, 0, 0, 9, 67
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\layouts\default\sider\LayoutSider.vue", "vue", 0, 158, 0, 0, 0, 0, 0, 28, 186
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\layouts\default\sider\MixSider.vue", "vue", 0, 529, 0, 0, 0, 0, 0, 63, 592
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\layouts\default\sider\index.vue", "vue", 0, 51, 0, 0, 0, 0, 0, 7, 58
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\layouts\default\sider\useLayoutSider.ts", "TypeScript", 104, 0, 0, 0, 0, 0, 12, 24, 140
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\layouts\default\tabs\components\FoldButton.vue", "vue", 0, 36, 0, 0, 0, 0, 0, 7, 43
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\layouts\default\tabs\components\TabContent.vue", "vue", 0, 60, 0, 0, 0, 0, 0, 11, 71
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\layouts\default\tabs\components\TabRedo.vue", "vue", 0, 29, 0, 0, 0, 0, 0, 5, 34
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\layouts\default\tabs\index.less", "Less", 0, 0, 0, 153, 0, 0, 0, 29, 182
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\layouts\default\tabs\index.vue", "vue", 0, 125, 0, 0, 0, 0, 0, 22, 147
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\layouts\default\tabs\types.ts", "TypeScript", 21, 0, 0, 0, 0, 0, 0, 5, 26
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\layouts\default\tabs\useMultipleTabs.ts", "TypeScript", 64, 0, 0, 0, 0, 0, 6, 9, 79
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\layouts\default\tabs\useTabDropdown.ts", "TypeScript", 114, 0, 0, 0, 0, 0, 13, 14, 141
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\layouts\default\trigger\HeaderTrigger.vue", "vue", 0, 24, 0, 0, 0, 0, 0, 2, 26
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\layouts\default\trigger\SiderTrigger.vue", "vue", 0, 19, 0, 0, 0, 0, 0, 3, 22
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\layouts\default\trigger\index.vue", "vue", 0, 21, 0, 0, 0, 0, 0, 2, 23
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\layouts\iframe\index.vue", "vue", 0, 25, 0, 0, 0, 0, 0, 5, 30
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\layouts\iframe\useFrameKeepAlive.ts", "TypeScript", 48, 0, 0, 0, 0, 0, 0, 12, 60
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\layouts\page\index.vue", "vue", 0, 59, 0, 0, 0, 0, 0, 12, 71
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\layouts\page\transition.ts", "TypeScript", 29, 0, 0, 0, 0, 0, 0, 5, 34
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\locales\helper.ts", "TypeScript", 30, 0, 0, 0, 0, 0, 0, 8, 38
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\locales\lang\en.ts", "TypeScript", 11, 0, 0, 0, 0, 0, 1, 2, 14
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\locales\lang\en\common.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 4, 21
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\locales\lang\en\component.ts", "TypeScript", 123, 0, 0, 0, 0, 0, 0, 7, 130
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\locales\lang\en\layout.ts", "TypeScript", 92, 0, 0, 0, 0, 0, 6, 18, 116
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\locales\lang\en\routes\basic.ts", "TypeScript", 4, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\locales\lang\en\routes\dashboard.ts", "TypeScript", 6, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\locales\lang\en\routes\demo.ts", "TypeScript", 174, 0, 0, 0, 0, 0, 0, 26, 200
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\locales\lang\en\sys.ts", "TypeScript", 92, 0, 0, 0, 0, 0, 2, 11, 105
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\locales\lang\zh-CN\common.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 4, 21
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\locales\lang\zh-CN\component.ts", "TypeScript", 123, 0, 0, 0, 0, 0, 0, 12, 135
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\locales\lang\zh-CN\layout.ts", "TypeScript", 91, 0, 0, 0, 0, 0, 7, 18, 116
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\locales\lang\zh-CN\routes\basic.ts", "TypeScript", 4, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\locales\lang\zh-CN\routes\dashboard.ts", "TypeScript", 6, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\locales\lang\zh-CN\routes\demo.ts", "TypeScript", 173, 0, 0, 0, 0, 0, 0, 18, 191
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\locales\lang\zh-CN\sys.ts", "TypeScript", 86, 0, 0, 0, 0, 0, 3, 11, 100
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\locales\lang\zh_CN.ts", "TypeScript", 12, 0, 0, 0, 0, 0, 0, 2, 14
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\locales\setupI18n.ts", "TypeScript", 36, 0, 0, 0, 0, 0, 1, 8, 45
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\locales\useLocale.ts", "TypeScript", 54, 0, 0, 0, 0, 0, 5, 14, 73
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\logics\error-handle\index.ts", "TypeScript", 137, 0, 0, 0, 0, 0, 32, 16, 185
"c:\Users\rufeng\Desktop\proj\vben-admin-thin-next-main\src\logics\initAppConfig.ts", "TypeScript", 62, 0, 0, 0, 0, 0, 10, 13, 85
